Industry,Department,Extraversion,Agreeableness,Conscientiousness,Openness,Neuroticism,
Banking,Human Resource,8.3,6.8,5.4,3.3,5.5,
Banking,Human Resource,7.1,8,4.8,3.7,6.1,
Banking,Human Resource,7.9,6.7,6.2,5.9,6.7,
Banking,Human Resource,7.3,7.8,3.5,4.2,5.5,
Banking,Human Resource,7.5,6.5,3.9,4.8,3.3,
Banking,Human Resource,7.9,8.2,5.6,6.2,4.8,
Banking,Human Resource,8.2,7.2,3.5,5.5,5.9,
Banking,Human Resource,6.8,7.9,3.2,5.6,6.3,
Banking,Human Resource,6.6,8.3,3.7,6.7,6.3,
Banking,Human Resource,8.2,7.4,3.2,3.5,4.8,
Banking,Human Resource,8.2,7.6,5.2,6.5,3.5,
Banking,Human Resource,7.2,7.3,4.2,5.3,3.2,
Banking,Human Resource,7.6,7.2,3.9,3.2,3.1,
Banking,Human Resource,7.8,6.6,3.5,6.1,6.8,
Banking,Human Resource,6.5,7.3,4.6,4.4,5.5,
Banking,Human Resource,7.8,8.4,5.6,6,3.8,
Banking,Human Resource,7.6,8.4,3,4.9,3.3,
Banking,Human Resource,6.9,7,4.2,5.6,4.5,
Banking,Human Resource,8.1,8.1,5.6,3.1,4.9,
Banking,Human Resource,7.8,7.9,4.3,6.2,4.9,
Banking,Human Resource,8.5,7.9,5.1,3.4,4.7,
Banking,Human Resource,7.5,6.7,5.1,3.9,4.2,
Banking,Human Resource,7.8,7.6,3.6,4.9,6.6,
Banking,Human Resource,6.9,7.4,3.5,3.9,6.4,
Banking,Human Resource,7.9,7.4,4.4,3.9,3.3,
Banking,Human Resource,7.7,7.6,4.6,3.6,5.7,
Banking,Human Resource,7.4,7.8,5.1,4.3,3.2,
Banking,Human Resource,8.5,7.6,6.9,3.6,4.6,
Banking,Human Resource,7.8,6.7,5.2,7,6.1,
Banking,Human Resource,6.7,8.2,4.8,5.4,3.8,
Banking,Human Resource,7.3,7.1,5.2,4.8,5.1,
Banking,Human Resource,7.9,7.8,6.3,3.6,3,
Banking,Human Resource,8,7.4,6.7,7,3.6,
Banking,Human Resource,7.2,6.7,6,6.9,6.9,
Banking,Human Resource,8.2,8.1,6.2,3.6,5.1,
Banking,Human Resource,7.5,7,4.4,4.7,6.3,
Banking,Human Resource,6.8,6.7,4.1,6.5,3.4,
Banking,Human Resource,7.1,6.7,5.8,3.4,6.5,
Banking,Human Resource,6.8,6.5,5.3,5.7,6.8,
Banking,Human Resource,8.5,8.1,4.7,4,5.5,
Banking,Human Resource,8.3,7.7,3.7,3.5,5.8,
Banking,Human Resource,6.9,8.2,5.5,5.2,6.4,
Banking,Human Resource,7.9,7,3.9,4.8,3,
Banking,Human Resource,8.2,7.3,6.2,3.2,6.1,
Banking,Human Resource,7.7,6.5,5.8,5.5,7,
Banking,Human Resource,7.6,8.5,4.5,5.7,5.6,
Banking,Human Resource,7.6,7.9,3.2,5.4,4.7,
Banking,Human Resource,8.1,8.5,6.8,5,3.8,
Banking,Human Resource,8.2,7.2,6.4,4,4.8,
Banking,Human Resource,7.6,8.2,3.9,3,4.9,
Banking,Human Resource,7.4,8.3,3.6,4.8,5,
Banking,Human Resource,8.5,7.4,5.8,3.7,5.3,
Banking,Human Resource,7.4,7.7,4.3,6.1,6.4,
Banking,Human Resource,6.6,8.5,6.5,5.9,5.1,
Banking,Human Resource,6.7,6.9,5.7,6.1,6.6,
Banking,Human Resource,7,8,5,3.7,5.9,
Banking,Human Resource,7.1,7.8,4.4,3.2,4.4,
Banking,Human Resource,7.6,6.6,6.8,5.3,5.1,
Banking,Human Resource,7.6,7.2,3.4,6.7,3.8,
Banking,Human Resource,8.5,6.9,6.8,4.7,5,
Banking,Human Resource,6.8,8.5,5.8,6.1,4.3,
Banking,Human Resource,7,6.6,3.8,4.3,3.1,
Banking,Human Resource,6.9,7.8,3.5,5.6,3.5,
Banking,Human Resource,8.3,7.7,5.5,3,3.7,
Banking,Human Resource,7.3,7.4,6.6,4.4,5.4,
Banking,Human Resource,6.7,7.5,3.4,4.9,5.4,
Banking,Human Resource,8,7.4,6.9,6.9,5.7,
Banking,Human Resource,6.6,7,4.1,6.6,4.9,
Banking,Human Resource,7.1,7.4,5.4,4.4,3.6,
Banking,Human Resource,8.5,7.9,3.1,3.9,3.9,
Banking,Human Resource,8.1,6.6,4.5,4.6,6.4,
Banking,Human Resource,7.8,8.4,3.7,5.1,3.1,
Banking,Human Resource,7.6,6.7,6.1,3.5,4.7,
Banking,Human Resource,6.9,7.9,3.2,5.1,6.9,
Banking,Human Resource,8.4,7.4,5.6,5,6.1,
Banking,Human Resource,6.7,6.6,3.2,6.3,6,
Banking,Human Resource,7.9,7.7,3.5,4.2,6.7,
Banking,Human Resource,8,7.3,6.8,6.5,3.8,
Banking,Human Resource,8,7.9,3.2,3.6,5.1,
Banking,Law,7,7.7,7.2,4.2,6.7,
Banking,Law,7.5,8,8.4,6.8,6.1,
Banking,Law,7.3,8.1,6.8,3.9,3.3,
Banking,Law,8.4,6.7,7.6,3.5,4.6,
Banking,Law,8.5,7.5,7.8,5.9,7,
Banking,Law,7.9,8.2,7.1,5.7,4.2,
Banking,Law,7.5,6.8,7.2,5,3,
Banking,Law,8,8.4,8.5,4.2,3.5,
Banking,Law,7.9,8,8.2,4.3,6.8,
Banking,Law,6.5,8.4,8.5,4.9,3.3,
Banking,Law,7.4,7.9,8.2,6.4,5.7,
Banking,Law,8,8.1,7,3.4,6.4,
Banking,Law,8.5,8,8.4,6.6,3.6,
Banking,Law,8.3,7.2,7.3,5.1,5,
Banking,Law,7.1,6.5,6.6,6.8,5.7,
Banking,Law,7.1,6.9,7.2,6.8,3.8,
Banking,Law,6.9,7.1,6.7,4.2,6.9,
Banking,Law,6.6,7.6,7.8,5.6,4.4,
Banking,Law,7.1,6.7,7.9,5.3,5,
Banking,Law,7.6,7.3,6.5,5.9,6,
Banking,Law,7.5,7.7,6.8,6.9,5.5,
Banking,Law,8.3,6.6,6.8,6.2,5.5,
Banking,Law,7.7,6.9,7.9,6.2,6.3,
Banking,Law,7.5,6.6,8.1,4.2,4.5,
Banking,Law,8.1,7.1,7.3,3.7,5.9,
Banking,Law,7,7.6,7.7,4.3,5.2,
Banking,Law,6.8,7.1,7.9,6.3,4.1,
Banking,Law,8,6.7,8.3,5.9,7,
Banking,Law,6.7,7.6,7.9,6.8,4.5,
Banking,Law,8,8.4,8.1,3.3,4.1,
Banking,Law,7.2,8,6.6,6.3,4.1,
Banking,Law,8.4,8.5,7.3,4.6,3.2,
Banking,Law,7.8,7.7,8.3,7,6.3,
Banking,Law,7.2,8.5,7.9,6.1,6.1,
Banking,Law,6.5,6.7,8.1,3.8,3.8,
Banking,Law,7.4,7.3,7.6,3.9,6.6,
Banking,Law,7.9,8.3,8.5,7,3.1,
Banking,Law,7.1,8.4,8,6.3,6.2,
Banking,Law,8.4,6.5,7.8,6.8,3.2,
Banking,Law,8.4,8.3,8.1,5.7,4.9,
Banking,Law,6.7,6.9,6.5,6.8,6.1,
Banking,Law,7.8,7.4,8.2,4,4.5,
Banking,Law,7.4,6.8,8.1,3.3,3.1,
Banking,Law,8.5,8.1,7.3,3.6,6,
Banking,Law,7.8,8.5,7.2,3.9,3.8,
Banking,Law,6.6,7.7,7.8,5.3,5.6,
Banking,Law,7.7,7.3,6.7,6.4,6.8,
Banking,Law,6.5,8.5,7.8,3,4.7,
Banking,Law,8.4,8,8.4,4.3,6,
Banking,Law,7.4,7.1,8.4,4.1,6.4,
Banking,IT,6.1,6.4,7,7,4.9,
Banking,IT,3.5,6.4,8.2,8.2,5,
Banking,IT,5.4,4.6,8.2,7.9,2.6,
Banking,IT,7.3,4.3,7.9,7.6,4.2,
Banking,IT,7.5,5.6,7.5,8.4,4.6,
Banking,IT,6,3.2,6.6,6.6,2.5,
Banking,IT,5.9,6.4,7.9,6.9,5,
Banking,IT,6.6,5.5,7.1,8.3,4,
Banking,IT,5,6.4,6.5,6.5,5.3,
Banking,IT,4.3,3.6,8.2,6.7,2.6,
Banking,IT,7.5,3.9,8.5,8.4,2.7,
Banking,IT,5.8,4.6,8.3,8.1,2.5,
Banking,IT,5.6,4.2,6.8,8.5,4.3,
Banking,IT,6,5.4,7.4,6.6,3.9,
Banking,IT,3.8,5.4,7.7,8.3,4.9,
Banking,IT,6.2,4.3,7.2,7.9,2.5,
Banking,IT,5.5,4.2,8.3,7.8,4.1,
Banking,IT,7.2,5.8,7.3,7.5,3.6,
Banking,IT,5.2,6.9,7.1,6.8,5.4,
Banking,IT,6.5,4.8,7.4,7.1,5.4,
Banking,IT,3.8,5.1,6.8,7.2,3,
Banking,IT,6.7,4.8,6.6,8.3,3.7,
Banking,IT,5.8,4.7,7,8.2,3.5,
Banking,IT,4.6,3.5,7.4,8.2,4.8,
Banking,IT,5.4,5.4,8.1,7.2,3.5,
Banking,IT,7.2,6.7,8.4,7.4,4.7,
Banking,IT,3.9,4.9,8,8.4,3,
Banking,IT,7.1,6.2,7.9,8,4.9,
Banking,IT,5,4.3,7.1,6.7,5,
Banking,IT,5.7,6.3,7.2,7.4,3,
Banking,IT,4.3,3.3,6.8,6.5,4.3,
Banking,IT,5.1,4.7,7.1,7.8,2.6,
Banking,IT,4.8,5.7,7.1,7.9,5.2,
Banking,IT,4.9,3.9,6.8,7,5.4,
Banking,IT,5.6,5.4,8.1,6.5,5.5,
Banking,IT,4.3,4.4,6.6,6.8,4.6,
Banking,IT,4.1,4.5,6.8,7.1,3.2,
Banking,IT,6.7,6.3,6.8,7.2,4,
Banking,IT,5.7,6.6,7.7,7.3,4.9,
Banking,IT,5.8,4.3,6.9,7.7,5.3,
Banking,IT,7.1,3.9,6.5,8.5,2.7,
Banking,IT,4.6,5.1,6.8,7.2,5.1,
Banking,IT,3.6,4.2,6.8,8.2,4.6,
Banking,IT,6,3.6,6.6,7.6,4.1,
Banking,IT,7.5,4.7,8.5,7.2,3.3,
Banking,IT,7.2,3.8,6.8,6.5,3,
Banking,IT,4,3.2,7.9,6.7,4.4,
Banking,IT,5,4.9,7.1,8.4,4.1,
Banking,IT,4.2,3.3,7.9,6.7,2.6,
Banking,IT,7.2,5.9,7.7,7.6,4.7,
Law,Law,8.3,6.8,7.2,3.3,2.7,
Law,Law,7.4,7,8.5,6.7,2.9,
Law,Law,6.6,6.6,7.1,3.7,5,
Law,Law,7.6,7.5,8.5,5.3,3.6,
Law,Law,7.6,7.2,7.8,5.8,5.5,
Law,Law,7.4,6.6,8.4,6.2,3.9,
Law,Law,7.3,7.3,7.7,6.2,5.5,
Law,Law,8.5,8,7,5.5,3.7,
Law,Law,7.6,7.6,7.9,4.3,4.2,
Law,Law,7.3,6.8,7.8,5.7,4.3,
Law,Law,7.9,6.9,7.1,4.3,4.4,
Law,Law,7.1,7.7,8,6.1,4.9,
Law,Law,6.8,7.2,6.7,3.8,3.9,
Law,Law,8.5,7.6,7.1,4.2,4.5,
Law,Law,8.4,8.5,6.8,4,5.3,
Law,Law,8.1,7.5,8.5,3,5.5,
Law,Law,7.3,8,7.6,4.9,3.8,
Law,Law,7.4,7.1,8.3,5.7,4.9,
Law,Law,7.1,7.6,7.5,6,5,
Law,Law,8.3,7.8,7.6,6.1,2.8,
Law,Law,8,7.5,6.6,4.7,3.4,
Law,Law,6.5,7.7,7.6,3.6,4.7,
Law,Law,7,6.5,6.9,4.2,2.8,
Law,Law,8.5,8.5,8.1,3,2.6,
Law,Law,6.7,7.9,7.5,5.3,3.4,
Law,Law,7.4,6.8,7.8,3.2,4.6,
Law,Law,6.5,7.7,7.8,3.3,4.8,
Law,Law,8.3,6.9,8.4,6,3.8,
Law,Law,6.6,7.1,6.5,6.4,3.7,
Law,Law,7.6,8.4,7.2,6.4,4.1,
Law,Law,8,7,7.5,4.4,2.7,
Law,Law,7.2,7.2,8,5.7,3.4,
Law,Law,6.9,8,8.3,5.7,4.4,
Law,Law,8.1,7.1,8,6.8,3.6,
Law,Law,7.4,6.8,8.1,3.9,3.3,
Law,Law,8.5,6.6,8.5,3.4,3.4,
Law,Law,7.3,8,8.4,6.3,4,
Law,Law,7.7,7.1,6.5,3.5,4.5,
Law,Law,6.7,8.1,8.4,5.8,4.5,
Law,Law,7.8,6.9,7.9,5.6,3,
Law,Law,7.5,8.5,7.2,3.1,2.5,
Law,Law,7.8,7.4,7.2,3.7,2.7,
Law,Law,8,8.1,7.3,3.4,2.5,
Law,Law,8.5,8.3,6.5,4.3,3.7,
Law,Law,8.4,7.5,8.1,5.1,5.4,
Law,Law,7.7,6.8,6.9,6.4,2.5,
Law,Law,8,7.2,7.3,4.3,5.4,
Law,Law,7.7,6.6,8,4.4,4.6,
Law,Law,7,8.4,7.3,4.4,4.7,
Law,Law,7.5,6.8,6.5,5.7,4.3,
Law,Law,7.9,7.1,8,3.3,5,
Law,Law,7,7.7,7.3,3.5,4.3,
Law,Law,7,7.5,6.8,6.7,4.6,
Law,Law,7.7,8.5,7.8,5.5,4,
Law,Law,7.4,8.1,8.5,4.5,4.8,
Law,Law,8,8.1,6.8,4.9,5.3,
Law,Law,7.2,6.8,7.4,3.9,4.2,
Law,Law,7.1,6.9,6.6,6.3,4.8,
Law,Law,6.9,7.1,7.3,3.6,4,
Law,Law,8.1,6.8,8.1,5.7,4.7,
Law,Law,8,7,8.2,4.1,5,
Law,Law,8.5,7.3,8.4,5.2,4.8,
Law,Law,6.7,7.6,7.9,5.6,3.8,
Law,Law,8.3,8.4,8.5,6.2,3.1,
Law,Law,7.7,8.5,7.4,5.2,5.5,
Law,Law,6.7,8.4,8.5,4.3,3.3,
Law,Law,8.1,8.2,8.3,5.3,4,
Law,Law,7,7.6,7.1,4.5,4.7,
Law,Law,7.7,8.5,8.2,4,5,
Law,Law,7.1,8.1,7.5,4.9,3.8,
Law,Law,7.2,6.9,6.8,5.4,3.7,
Law,Law,7.4,7.7,8.4,5.8,2.9,
Law,Law,7.4,6.7,6.7,3.4,5.3,
Law,Law,7.9,8,7.8,5.2,2.7,
Law,Law,7.6,8.4,8.4,7,2.6,
Law,Law,8.2,8.2,8.4,6,4.8,
Law,Law,7.8,8.4,6.8,6.8,4.4,
Law,Law,6.8,7.2,7.9,3.8,5.4,
Law,Law,7.3,7.6,8.2,3.1,5.5,
Law,Law,6.8,6.5,7.9,3.4,5.5,
Law,Law,8.5,8.1,7.8,3.3,3.7,
Law,Law,6.6,7.2,8,6.2,4.5,
Law,Law,8,8.1,7.5,6.1,5.4,
Law,Law,8,7.8,7.9,6.9,5.2,
Law,Law,8.5,6.6,7.7,6.6,2.5,
Law,Law,8.4,8,6.7,5.2,2.7,
Law,Law,7.8,7.1,8,4.6,3.8,
Law,Law,8.5,7.8,7.3,6.7,4.4,
Law,Law,7.1,8.4,7.6,3.4,5.3,
Law,Law,8.1,6.6,8.2,5.6,4.3,
Law,Law,7.2,7.8,6.5,3.1,4.2,
Law,Law,7.6,7.6,6.5,5.9,2.8,
Law,Law,6.7,6.6,7.3,3.9,4.4,
Law,Law,7,8.3,7.2,5.9,4,
Law,Law,8.2,7.3,7.9,6,4.7,
Law,Law,6.5,7.6,6.5,3.3,3.9,
Law,Law,8.1,6.8,6.5,6.4,5,
Law,Law,8.3,7,8.1,3,4.4,
Law,Law,8,7,8.5,6.8,4.1,
Law,Law,7.9,8.5,6.9,4.3,3.3,
Law,Law,8.5,6.7,7.6,6.7,3.1,
Law,Law,8.2,7.4,8,6.5,2.7,
Law,Law,8.2,7.4,6.5,6.2,4.9,
Law,Law,6.6,6.9,8,5.1,4.1,
Law,Law,8.3,7.4,6.5,3.4,3.5,
Law,Law,7.8,8.5,7.9,4.5,4.4,
Law,Law,7.4,7.4,8.2,6.2,4,
Law,Law,7.2,8.2,6.5,6,3,
Law,Law,8,7.1,8,6.6,3.5,
Law,Law,8.1,7.2,7.3,4.7,2.5,
Law,Law,7.9,8.5,8.2,5.7,4.6,
Law,Law,8.3,8.4,7,5.9,4.8,
Law,Law,6.6,7.7,7.8,4.8,3.4,
Law,Law,7.3,7.9,7.9,5.3,5,
Law,Law,7.5,6.7,7,4.4,4,
Law,Law,7.9,6.6,8.1,5.8,3.3,
Law,Law,8.2,6.5,7.8,3.3,3.3,
Law,Law,7.5,8.4,7.3,5.1,5.4,
Law,Law,7.6,7.4,6.7,6.9,4.3,
Law,Law,8.3,6.6,7.4,3.9,2.6,
Law,Law,7.2,7.1,8.2,5.8,4.3,
Law,Law,8,6.6,8.1,4.9,4.6,
Law,Law,7,8.1,7.1,6,3.3,
Law,Law,8.4,6.8,6.9,3,2.5,
Law,Law,7,7.1,7.9,4.6,5.5,
Law,Law,8.2,7.7,8,4.7,4.7,
Law,Law,8.5,8.5,7.5,6.9,3.3,
Law,Law,8,6.5,6.9,3.1,4.9,
Law,Law,6.8,7.4,6.5,3.6,3.7,
Law,Law,8.3,7.2,7.3,4.6,3.7,
Law,Law,7.5,7,6.9,4.4,3.7,
Law,Law,7.2,8.2,8.2,4.6,3.6,
Law,Law,8.5,7,7.2,3.1,4.8,
Law,Law,8.5,7.2,7.4,5.5,3.6,
Law,Law,7.1,6.7,6.8,5.5,5.3,
Law,Law,7.2,7.5,7.3,6.9,3.7,
Law,Law,7.2,6.8,7,6.6,5.4,
Law,Law,6.9,7.3,7.2,4.8,4.9,
Law,Law,7.8,7.3,6.7,6.9,4.1,
Law,Law,8.1,8.1,8.3,6.7,4.4,
Law,Law,7.1,6.8,6.5,3,3.8,
Law,Law,7.1,8.5,7.1,3.5,2.9,
Law,Law,7.9,7.9,7.4,5.5,5.3,
Law,Law,7.9,8.5,8.3,6.7,5.4,
Law,Law,7.9,7.5,8.4,5.2,2.6,
Law,Law,7.6,8.2,7,5.4,4.7,
Law,Law,8.1,7.7,7.9,5.3,3,
Law,Law,7.7,8,7.4,5.6,3.8,
Law,Law,6.8,6.9,7,5.7,3.2,
Law,Law,6.5,7.3,8.4,6,2.6,
Law,Law,8.1,8.5,8.1,7,3,
Law,Law,8.3,7.9,8.3,3,3.2,
Law,Law,7.6,8,6.8,6.6,3.9,
Law,Law,8.3,8,8.4,6.7,4.1,
Law,Law,8.2,7,8.1,3.7,5,
Law,Law,6.8,6.6,6.9,3.7,2.9,
Law,Law,7.6,8.2,7.1,4.7,4.8,
Law,Law,8.1,7,8.3,3.3,3,
Law,Law,7.9,7.7,6.9,5.8,3.4,
Law,Law,7.8,8.1,6.5,6.9,4.7,
Law,Law,6.6,7.7,6.5,4.3,3.9,
Law,Law,7.7,8.4,8.5,3.4,2.7,
Law,Law,7.1,7.8,6.5,5.5,4.8,
Law,Law,8.3,7.3,6.7,5.9,3.4,
Law,Law,6.7,7.6,8.3,6.4,5.1,
Law,Law,6.8,8.4,7.1,5.4,4.3,
Law,Law,8.3,7.2,6.5,5.1,5.4,
Law,Law,6.5,6.9,7.7,6.5,3.8,
Law,Law,7.6,7.4,8.1,4.7,4.4,
Law,Law,6.9,7.6,7.6,5.1,3.2,
Law,Law,7.4,6.7,6.6,4.5,4.2,
Law,Law,8.2,7,7.9,6.2,2.5,
Law,Law,8.4,7.8,7.7,6.2,3.7,
Law,Law,7.6,7.8,6.7,4,4.9,
Law,Law,7.2,6.8,6.7,4.3,3.8,
Law,Law,6.7,6.8,7.9,5.8,5.2,
Law,Law,7.3,7.2,8.4,4.2,3.6,
Law,Law,8.2,7.4,7.1,6.9,4,
Law,Law,8.1,7.3,6.9,6.4,3.5,
Law,Law,8.5,6.9,8.5,4.2,3.2,
Law,Law,6.7,7.1,8.1,4.7,3.9,
Law,Law,8,8.4,8.3,6.8,2.6,
Law,Law,8.1,7.1,8.4,4.1,4.8,
Law,Law,7.4,7.5,6.5,4.4,4.3,
Law,Law,7.3,6.6,8.1,3.4,5.2,
Law,Law,7.5,7.3,7.1,4.7,3,
Law,Law,8.1,7.6,6.7,6.6,3.9,
Law,Law,7,7.3,7.8,3.2,3.1,
Law,Law,7.8,7.4,7,5.9,2.6,
Law,Law,7.9,8.3,7.9,6.7,5.4,
Law,Law,6.8,7.1,7.4,3.3,2.9,
Law,Law,6.6,8.5,7.9,4.5,3.5,
Law,Law,8.5,8.4,7.2,5.7,2.5,
Law,Law,7.3,8.5,6.7,6.4,3.3,
Law,Law,6.5,8.3,8.4,6.1,5.3,
Law,Law,6.9,6.7,6.8,6,4,
Law,Law,7.1,7.1,7.2,6.4,4.7,
Law,Law,6.8,6.8,6.5,5.1,2.7,
Law,Law,7.6,8.5,8.3,6.4,4.9,
Law,Law,7.8,7.7,7.6,4.9,5.2,
Law,Law,7.6,8.1,7.6,3,3.7,
Law,Law,7.4,7.1,7.1,6,3.8,
Law,Law,8.1,6.8,7,4.2,4.1,
Law,Law,7.3,6.8,6.5,5.8,2.7,
Law,Law,6.6,8.4,6.8,5.7,3.3,
Law,Law,6.7,6.9,7.4,5.7,4.4,
Law,Law,8.4,8.3,6.5,3.2,3.7,
Law,Law,8,7.9,7.3,4.9,2.8,
Law,Law,8.5,8.3,7.9,4.5,3,
Law,Law,7.3,7.7,6.5,3.3,3.6,
Law,Law,6.7,7.6,7.2,4.5,4.6,
Law,Law,6.8,7.7,7.5,4.3,3,
Law,Law,6.5,8.5,7.5,3.6,4.6,
Law,Law,7.7,6.9,7.2,6,4,
Law,Law,8.2,8.5,8.2,3,2.8,
Law,Law,6.7,7.3,7.6,3.5,2.8,
Law,Law,6.6,8.4,7.4,6.8,4.6,
Law,Law,7.4,8.3,7.1,5.6,3.8,
Law,Law,6.9,7.5,7,6.9,5.4,
Law,Law,7.2,7.1,7,5,2.6,
Law,Law,8.2,8.3,6.9,3.9,3.3,
Law,Law,6.7,8.3,6.5,5.2,3.2,
Law,Law,6.6,8.1,7,3.7,3.5,
Law,Law,6.6,7,8.4,6.5,4.2,
Law,Law,7.7,7.2,8.3,5.4,4.9,
Law,Law,7.6,8.4,8.5,4.6,3.4,
Law,Law,7.9,7.8,7.3,4.4,5.3,
Law,Law,7.3,7.9,7.4,5,2.5,
Law,Law,6.8,7.6,8,3.1,5.3,
Law,Law,8.1,6.7,7.5,6.9,4.4,
Law,Law,7,6.8,6.9,3.4,3.5,
Law,Law,7.2,8.4,6.9,6.6,5.4,
Law,Law,6.9,6.6,6.5,3.4,4.7,
Law,Law,8.1,8.2,6.8,4,4,
Law,Law,6.8,6.8,7.6,3.5,5.1,
Law,Law,7.2,6.7,8.2,4.1,5.3,
Law,Law,8.3,8.1,7.5,3.4,5.3,
Law,Law,7.8,6.6,7.5,5,5.3,
Law,Law,7.1,6.6,8,5.1,5.1,
Law,Law,7.3,8.3,6.6,4.5,2.8,
Law,Law,8.1,7.3,6.9,6.6,4.2,
Law,Law,6.7,7,7.4,6.7,4.3,
Law,Law,7.6,7.8,6.7,5.2,4.2,
Law,Law,8.2,6.5,7.6,5.3,2.5,
Law,Law,8.3,8.5,6.7,6.1,2.6,
Law,Law,7.7,7.4,7.9,5.3,4.7,
Law,Law,7.6,8.1,7.7,6.4,3,
Law,Law,6.6,7.3,6.6,6,2.7,
Law,Law,6.6,8.1,7.4,3.9,2.5,
Law,Law,6.6,7.4,7.7,4.5,4.4,
Law,Law,7.6,7.6,8.2,3.5,3.8,
Law,Law,7.3,6.6,8.3,4.3,5,
Law,Law,7.3,6.6,6.5,5.3,3.6,
Law,Law,8.3,7.2,6.9,5.8,4.7,
Law,Law,8,6.5,8.2,5.2,3.3,
Law,Law,8.5,7.8,8.5,3.2,5.3,
Law,Law,7.4,6.7,7,3.5,4.9,
Law,Law,8.5,7.9,7.9,3.7,3.9,
Law,Law,6.6,7.5,7.8,6,3.9,
Law,Law,6.7,8.2,7.7,6.6,3.5,
Law,Law,7.1,7.1,8.3,5.1,2.9,
Law,Law,6.7,7.9,8.3,4.2,5.1,
Law,Law,7.8,8,7.8,5.2,4.5,
Law,Law,8.1,7.2,7.2,6.9,2.7,
Law,Law,8.3,7.2,7,6.6,4,
Law,Law,7.7,6.9,7.9,5.9,3.5,
Law,Law,7.6,6.7,8.1,7,4.8,
Law,Law,8.4,7,7.6,4.3,3,
Law,Law,6.8,7.6,8,4.1,5.3,
Law,Law,6.7,8.3,7.2,6.9,5.3,
Law,Law,8.4,6.8,8.5,4.7,3.7,
Law,Law,7.1,7.4,7.4,6.7,5,
Law,Law,6.5,6.8,6.5,6.6,4.5,
Law,Law,8.4,7.8,7.5,4.7,5.4,
Law,Law,7.8,7.7,6.5,6.8,2.7,
Law,Law,7.4,8,7.9,7,4.8,
Law,Law,8.3,6.5,7.8,6.5,4.4,
Law,Law,8.3,7,8.1,6.2,2.8,
Law,Law,6.8,7.1,7.4,6.7,2.5,
Law,Law,6.8,8.3,7,4,3.3,
Law,Law,8.3,6.5,7.8,3.3,4.2,
Law,Law,7.3,7.7,8.1,4.8,3.3,
Law,Law,8.4,6.5,7.9,5.6,2.9,
Law,Law,6.7,6.5,7.3,5,3.4,
Law,Law,6.8,6.9,6.7,3.5,4.7,
Law,Law,7.2,8.5,7.4,4.7,5.1,
Law,Law,7,7.4,6.8,4.1,3.6,
Law,Law,8.5,8.5,7.9,3.9,2.7,
Law,Law,8.2,7,8.1,6.9,3.5,
Law,Law,7.7,7.9,6.8,4.3,2.6,
Law,Law,8.1,7.4,8,5,4.3,
Law,Law,6.8,8.4,7.9,5.3,2.7,
Law,Law,7.5,8.2,6.8,4.6,2.7,
Law,Law,7.1,7.7,7.8,6,2.8,
Law,Law,6.8,8,7.6,5.2,2.6,
Law,Law,6.8,6.8,8.5,6.8,4.3,
Law,Law,8.2,7.5,6.9,3.1,3.3,
Law,Law,6.9,8.4,6.9,6.8,3.9,
Law,Law,8.3,6.9,7,3.3,4.1,
Law,Law,7.2,6.9,7.7,3.2,5.3,
Law,Law,7.4,7.1,7.7,4.8,4.1,
Law,Law,7.9,7.1,8.1,3.1,3.7,
Law,Law,6.5,7.2,6.5,4.1,4.9,
Law,Law,6.6,6.9,7.9,4,4.7,
Law,Law,6.5,8.2,8.2,3.6,3.2,
Law,Law,7.7,7.9,7.4,4.7,5.5,
Law,Law,7,6.9,7.1,6.3,2.9,
Law,Law,7.8,8.5,7,4.8,3.3,
Law,Law,7.3,8,8.3,5,5.4,
Law,Law,7.8,6.8,7.8,6.7,3.8,
Law,Law,6.9,7.7,8,4.4,2.9,
Law,Law,7.1,7.5,8.4,7,3.5,
Law,Law,7.8,8.4,8,6.2,4.9,
Law,Law,8.5,7.6,7.3,6.8,4,
Law,Law,7.9,7.3,8.3,3.4,5.2,
Law,Law,7.6,7.2,7.7,5.3,2.5,
Law,Law,7.9,8.5,6.6,5.6,4.4,
Law,Law,8.1,6.8,6.6,6.4,2.5,
Law,Law,6.6,7,7.4,4.1,4,
Law,Law,6.9,8,8.4,6.2,4.5,
Law,Law,6.8,8.1,8.2,6.5,3.3,
Law,Law,6.9,7.8,6.9,3.9,3.6,
Law,Law,8.3,7.5,8.1,4.7,4.5,
Law,Law,6.8,8.5,6.8,6.2,5.1,
Law,Law,7.5,7.5,7.4,4.9,3,
Law,Law,6.9,8.1,7.8,5.4,2.6,
Law,Law,7.4,6.5,7.3,3.6,4.3,
Law,Law,8.1,8.4,7.2,6.7,3.9,
Law,Law,7.2,7.2,7.5,5.7,2.5,
Law,Law,7.2,8.3,8.5,5.2,2.5,
Law,Law,7.1,7.9,7.5,5.4,2.6,
Law,Law,7.2,8.2,7.2,5.6,3.3,
Law,Law,7,8.2,7.2,5,4.4,
Law,Law,8.5,8.5,7.7,5,3.4,
Law,Law,7.5,7.8,8.3,4.7,5.4,
Law,Law,6.8,8.5,6.8,5.1,3,
Law,Law,7.5,7,7.7,4.6,4.9,
Law,Law,7.4,7.1,8.2,5.2,3.2,
Law,Law,7.7,7.1,8.4,5,3.9,
Law,Law,7.2,7.7,6.7,4.4,3.6,
Law,Law,6.9,6.5,8,5.3,4.3,
